v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
AMF011,sex toys for women/20130626161031500.jpg,Jump Egg for fantasty sex experience ,"						<ul class=""property"">								<li>material£ºmedicalpolymers</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamiga toys</li>								<li>dimension £ºlength13cm diameter3cm</li>								<li>power£º3 NO.7 Battery </li>								<li>HZ£º7frequence virbrator </li>							",,15,,,15.8,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,Jump Egg for fantasty sex experience AMF011,"Jump Egg for fantasty sex experience ,sex toys for women, amiga toys","shoppingJump Egg for fantasty sex experience  at amiga toys, cheap price and free shipping"
AMF012,sex toys for women/20130626161026480.jpg,amazing crystal female masturbation ,"						<ul class=""property"">								<li>catalogue£ºG-Spot</li>								<li>material£ºsilicon </li>								<li>suitable for £ºfemale</li>								<li>brand£ºamiga /li>								<li>dimension £ºlength 11cm.width 6.2cm</li>								<li>power£º2 AAAbattery </li>								<li>HZ£º3HZ</li>								<li>feature£ºsmart touch  safe waterproof </li>								<li>warranty:one year  </li>								<li>weight£º105g</li>							",,85.8,,,93.7,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,amazing crystal female masturbation AMF012,"amazing crystal female masturbation ,sex toys for women, amiga toys","shoppingamazing crystal female masturbation  at amiga toys, cheap price and free shipping"
AMF013,sex toys for women/20130626161043540.gif,retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys,"						<ul class=""property"">								<li>catalogue£ºG Spot</li>								<li>material£ºpolymers</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamigo toys </li>								<li>dimension £ºlength24cm effective length19cm ,max diameter32mm</li>								<li>power£º2 AA battery</li>							",,19,,,27.5,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toysAMF013,"retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys,sex toys for women, amiga toys","shoppingretail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys at amiga toys, cheap price and free shipping"
AMF014,sex toys for women/20130626161034512.jpg,Jump Egg for fantasty sex experience,"						<ul class=""property"">								<li>catalogue£ºjump egg</li>								<li>material£ºsoft material</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamiga toys </li>								<li>dimension £º8.5cm¡Á3.2cm</li>								<li>power£º2 AA Battery </li>								<li>HZ£º seven frequence </li>								<li>feature£º7 frequence </li>							",,19,,,22.2,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,Jump Egg for fantasty sex experienceAMF014,"Jump Egg for fantasty sex experience,sex toys for women, amiga toys","shoppingJump Egg for fantasty sex experience at amiga toys, cheap price and free shipping"
AMF015,sex toys for women/20130626161045547.jpg,Female masturbation smart ball vibrating g-spot privates exercise dumbbell koro vaginal sex toys,"						<ul class=""property"">								<li>catalogue£ºvibrating ball</li>								<li>material£ºsilicon</li>								<li>brand£ºamiga toys </li>								<li>dimension £º length25cm£¬ diameter1.2cm</li>								<li>power£º4 LR44 battery </li>								<li>HZ£º3 frequence </li>								<li>waterproof£º100%waterproof</li>							",,32.3,,,37.4,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,Female masturbation smart ball vibrating g-spot privates exercise dumbbell koro vaginal sex toysAMF015,"Female masturbation smart ball vibrating g-spot privates exercise dumbbell koro vaginal sex toys,sex toys for women, amiga toys","shoppingFemale masturbation smart ball vibrating g-spot privates exercise dumbbell koro vaginal sex toys at amiga toys, cheap price and free shipping"
AMF016,sex toys for women/20130626161028493.jpg,Jump Egg for fantasty female masturbation,"						<ul class=""property"">								<li>catalogue£ºpenilingus </li>								<li>material£ºsenior plastic</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamiga toys </li>								<li>dimension £º60¡Á40¡Á105¡Á13cm</li>								<li>power£º1¡Á27A battery  4¡ÁAG13 battery </li>								<li>HZ£º6 frequence </li>								<li>feature£ºremote control waterproof  easy carry </li>								<li>waterproof£ºwaterproof</li>							",,85.7,,,94.9,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,Jump Egg for fantasty female masturbationAMF016,"Jump Egg for fantasty female masturbation,sex toys for women, amiga toys","shoppingJump Egg for fantasty female masturbation at amiga toys, cheap price and free shipping"
AMF017,sex toys for women/20130626161039526.jpg,"new hot G-Spot Vibrator, sex toys for women, Female masturbation dildo","						<ul class=""property"">								<li>material£ºSoft silica</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamigo toys </li>								<li>dimension £ºlength14CM diameter3CM</li>								<li>feature£ºfor finger or dick </li>								<li>waterproof£º all waterproof</li>							",,10.7,,,15.1,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,"new hot G-Spot Vibrator, sex toys for women, Female masturbation dildoAMF017","new hot G-Spot Vibrator, sex toys for women, Female masturbation dildo,sex toys for women, amiga toys","shoppingnew hot G-Spot Vibrator, sex toys for women, Female masturbation dildo at amiga toys, cheap price and free shipping"
AMF018,sex toys for women/20130626161048557.jpg,jump egg for desired women ,"						<ul class=""property"">								<li>catalogue£ºjump egg</li>								<li>material£ºSoft silica</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamiga toys </li>								<li>dimension £ºdiameter 3cm  total length9cm  for sex part lengthÎª7cm </li>								<li>power£º3 AAA batt</li>								<li>HZ£º7frequence vibrator</li>			ery 				",,19,,,27.6,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,jump egg for desired women AMF018,"jump egg for desired women ,sex toys for women, amiga toys","shoppingjump egg for desired women  at amiga toys, cheap price and free shipping"
AMF019,sex toys for women/20130626161040533.jpg,small yellow banana jump egg ,"						<ul class=""property"">								<li>catalogue£ºjump egg</li>								<li>material£º soft material</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamiga toys </li>								<li>dimension £º8.5cm¡Á3.2cm</li>								<li>power£º2 AA Battery </li>								<li>HZ£º7frequence vibrator </li>							",,19,,,21.3,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,small yellow banana jump egg AMF019,"small yellow banana jump egg ,sex toys for women, amiga toys","shoppingsmall yellow banana jump egg  at amiga toys, cheap price and free shipping"
AMF020,sex toys for women/20130626161036514.jpg,"retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys
","						<ul class=""property"">								<li>catalogue£ºG Spot</li>								<li>material£ºABSplastic</li>								<li>suitable for £ºfemale</li>								<li>brand£ºswedenlelo</li>								<li>dimension £ºlengenth 19.5 cm diameter3-5cm</li>								<li>warrant£º1 year </li>								<li>waterproof£ºwaterproof</li>	 						",,69.2,,,73.7,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,"retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys
AMF020","retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys
,sex toys for women, amiga toys","shoppingretail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys
 at amiga toys, cheap price and free shipping"
AMF021,sex toys for women/20130626161043543.jpg,little eggplant jump egg,"						<ul class=""property"">								<li>catalogue£ºjump egg</li>								<li>material£ºsoft material</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamiga toys </li>								<li>dimension £º10.2cm¡Á3.5cm</li>								<li>power£º2 AA battery </li>								<li>HZ£º7frequence vibrators </li>							",,19,,,28.8,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,little eggplant jump eggAMF021,"little eggplant jump egg,sex toys for women, amiga toys","shoppinglittle eggplant jump egg at amiga toys, cheap price and free shipping"
AMF022,sex toys for women/20130626161038523.jpg,Female masturbation devices soft gel vibrating g-spot stimulation of the clitoris high tide mini portable vibrator,"						<ul class=""property"">								<li>catalogue£ºG Spot</li>								<li>material£ºABSplastic</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamiga toys </li>								<li>dimension £ºlengenth 19.5cm diameter3-5cm</li>								<li>warranty:1 year </li>								<li>waterproof£ºwaterproof</li>							",,69.2,,,79.1,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,Female masturbation devices soft gel vibrating g-spot stimulation of the clitoris high tide mini portable vibratorAMF022,"Female masturbation devices soft gel vibrating g-spot stimulation of the clitoris high tide mini portable vibrator,sex toys for women, amiga toys","shoppingFemale masturbation devices soft gel vibrating g-spot stimulation of the clitoris high tide mini portable vibrator at amiga toys, cheap price and free shipping"
AMF023,sex toys for women/20130626161047553.jpg,hot Silicone High frequency G-Spot Rabbit Vibrator sex toys for women Female masturbation multi function penis wireless vibratio,"						<ul class=""property"">								<li>catalogue£ºvibrating ball</li>								<li>material£ºmedical</li>								<li>suitable for £ºAdult man and woman </li>								<li>brand£ºamiga toys </li>								<li>dimension £º 26.cm£¬ iameter2cm</li>								<li>power£º3 AA Battery </li>								<li>HZ£º6frequence vibraror </li>								<li>feature£ºflexible  </li>								<li>waterproof£ºwaterproof</li>							",,22.2,,,24.6,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,hot Silicone High frequency G-Spot Rabbit Vibrator sex toys for women Female masturbation multi function penis wireless vibratioAMF023,"hot Silicone High frequency G-Spot Rabbit Vibrator sex toys for women Female masturbation multi function penis wireless vibratio,sex toys for women, amiga toys","shoppinghot Silicone High frequency G-Spot Rabbit Vibrator sex toys for women Female masturbation multi function penis wireless vibratio at amiga toys, cheap price and free shipping"
AMF024,sex toys for women/20130626161040530.jpg,"hot Female masturbation tongue cunnilingus mini Tiaodan AV Wands sex toys for women, Female masturbation","						<ul class=""property"">								<li>material£ºABSplastic</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamiga toys </li>								<li>dimension £ºlengenth 7.5cm    37g</li>								<li>power£ºdirect charger </li>								<li>HZ£º4 frequence  </li>							",,135.8,,,137.3,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,"hot Female masturbation tongue cunnilingus mini Tiaodan AV Wands sex toys for women, Female masturbationAMF024","hot Female masturbation tongue cunnilingus mini Tiaodan AV Wands sex toys for women, Female masturbation,sex toys for women, amiga toys","shoppinghot Female masturbation tongue cunnilingus mini Tiaodan AV Wands sex toys for women, Female masturbation at amiga toys, cheap price and free shipping"
AMF025,sex toys for women/20130626161044545.jpg,Adult sex products Female Vibrator egg device Jump oral sex female Masturbation massage sex toy,"						<ul class=""property"">								<li>catalogue£ºG Spot</li>								<li>material£ºmedicalseniorsilicon</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamiga toys</li>								<li>dimension £ºremote control about12cm¡¢ diameterabout 2.4cm¡¢ diameteraboutÎª1.5cm</li>								<li>power£º 1 AAA battery </li>								<li>waterproof£ºno waterproof in electronic part </li>							",,15.5,,,23.3,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,Adult sex products Female Vibrator egg device Jump oral sex female Masturbation massage sex toyAMF025,"Adult sex products Female Vibrator egg device Jump oral sex female Masturbation massage sex toy,sex toys for women, amiga toys","shoppingAdult sex products Female Vibrator egg device Jump oral sex female Masturbation massage sex toy at amiga toys, cheap price and free shipping"
AMF026,sex toys for women/20130626161046550.jpg,remote control jump egg,"						<ul class=""property"">								<li>suitable for £ºfemale</li>								<li>dimension £º95*56mm</li>								<li>power£º3 AAA battery </li>								<li>HZ£º20 frequence </li>								<li>waterproof£ºwaterproof</li>								<li>product £ºcontroller ¡¢jump egg¡¢instructions  </li>							",,35.5,,,40.9,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,remote control jump eggAMF026,"remote control jump egg,sex toys for women, amiga toys","shoppingremote control jump egg at amiga toys, cheap price and free shipping"
AMF027,sex toys for women/20130626161048559.jpg,wirless remote control jump egg,"						<ul class=""property"">								<li>catalogue£ºjump egg</li>								<li>material£ºsilicon</li>								<li>suitable for £ºfemale</li>								<li>brand£ºamiga toys </li>								<li>power£ºLithium  recharge </li>								<li>HZ£º7frequence vibrators </li>								<li>feature£º7frequence vibrate</li>								<li>waterproof£ºwaterproof</li>								<li>product£ºproduct x1¡¢remote jump eggx1¡¢bag x1¡¢ instructions </li>							",,72.3,,,81.6,1kg,,,,,sex toys for women,,,,,,,,1,1,1,0,0,0,wirless remote control jump eggAMF027,"wirless remote control jump egg,sex toys for women, amiga toys","shoppingwirless remote control jump egg at amiga toys, cheap price and free shipping"
