v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
Game Uniforms 033,sexylingerie-us/sexylingerie/8465.jpg,Pastry Lover Lingerie Costume,"Product Name: <strong>Pastry Lover Lingerie Costume</strong><br>
Colors: Black/Pink<br>
Sizes: One Size Fits Most<br>
Materials: 96%nylon+4%elastan<br>
Feature: The pastry lover lingerie costume includes a black and white polka dot crop top with front lace-up detail, matching double ruffle mini skirt, pink satin apron with ruffle trim, pink satin chef hat and pink wrist cuffs with button details.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 034,sexylingerie-us/sexylingerie/8466.jpg,Ivanna Suck Your Blood Lingerie Costume,"Product Name: <strong>Ivanna Suck Your Blood Lingerie Costume</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: 97%nylon+3%elastan<br>
Feature: The Ivanna Suck Your Blood lingerie costume includes a halter-style romper with sexy keyhole cut out bodice, adjustable double tie sides with ruching, O-ring detail at the neck, open back with tie and stand-up collar.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 035,sexylingerie-us/sexylingerie/8467.jpg,Sexy Halter Style Mini Dress,"Product Name: <strong>Sexy Halter Style Mini Dress</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: 97%nylon+3%elastan<br>
Feature: You are sure to look sexy or it is off with your head dressed in this queen of hearts costume featuring a halter-style mini dress with heart bodice accents, ruffled skirt bottom with mesh underlay, puff arm bands with heart bow details and matching, stay-up collar.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 036,sexylingerie-us/sexylingerie/8468.jpg,4 pc Head Bangin Hottie Costume,"Product Name: <strong>4 pc Head Bangin Hottie Costume</strong><br>
Colors: Black/Blue/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 4 pc Head Bangin Hottie Costume includes dress, gloves and two necklaces. Black Light Receptive.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 037,sexylingerie-us/sexylingerie/8469.jpg,Black Pink Sexy Gogo Set,"Product Name: <strong>Black Pink Sexy Gogo Set</strong><br>
Colors: Black/Pink<br>
Sizes: One Size Fits Most<br>
Materials: 97% POLYESTER+3% SPANDEX<br>
Feature: Black Pink Sexy Gogo Set.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 038,sexylingerie-us/sexylingerie/8470.jpg,Charming Waitress Costume Set,"Product Name: <strong>Charming Waitress Costume Set</strong><br>
Colors: Black/Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Charming Waitress dress, matching g-string, neckband and Puffed Sleeves, headpiece.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 039,sexylingerie-us/sexylingerie/8471.jpg,Four Piece Red Marauder Pirate Costume,"Product Name: <strong>Four Piece Red Marauder Pirate Costume</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: Sequin<br>
Feature: Four Piece Red Marauder Pirate Costume includes High Detail Sequin Top Trimmed with Beads and Coins, Sequin Waistband Mini Skirt, Skull Studded Head Wrap and Eye Patch.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 040,sexylingerie-us/sexylingerie/8476.jpg,Sexy 4 pcs Housekeeper Costume,"Product Name: <strong>Sexy 4 pcs Housekeeper Costume</strong><br>
Colors: Grey/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: An unusually sexy 4 pcs housekeeper costume in silver colour. The hemline and a pinny decorated with lace. A white collar, adjustable garter straps and coquettish buttons give a spicy look! Matching thong and a lace headband included.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 041,sexylingerie-us/sexylingerie/8477.jpg,Hot Red Grid Student Suit Costume,"Product Name: <strong>Hot Red Grid Student Suit Costume</strong><br>
Colors: Black/Red/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Hot Red Grid Student Suit Costume.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 042,sexylingerie-us/sexylingerie/8481.jpg,Sexy Tiger Uniform Skirt,"Product Name: <strong>Sexy Tiger Uniform</strong><br>
Colors: Black/Yellow<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature:Sexy Tiger Uniform.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
