v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
AMF011,sex toys for women/20130626161031500.jpg,Jump Egg for fantasty sex experience ,						<ul class="property">								<li>material:edicalpolymers</li>								<li>suitable for :emale</li>								<li>brand:miga toys</li>								<li>dimension:length:cm iameter3cm li>								<li>power:3 NO.7 battery i>								<li>HZ:7frequence:rbrator </li>							</ul>,,15,,2001-1-1,15.8,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,Jump Egg for fantasty sex experience AMF011,"Jump Egg for fantasty sex experience ,sex toys for women, amiga toys","shopping Jump Egg for fantasty sex experience at amiga toys, cheap price and free shipping"
AMF012,sex toys for women/20130626161026480.jpg,amazing crystal female masturbation ,						<ul class="property">								<li>catalogue:-Spot</li>								<li>material:ilicon </li>								<li>suitable for :emale</li>								<li>brand:miga /li>								<li>dimension:length:1cm idth 6.2cm li>								<li>power:2 AAA ttery </li>								<li>HZ:3HZ</li>								<li>feature:smart touch  safe waterproof:/li>								<li>warranty:one year  </li>								<li>weight:05g</li>							</ul>,,85.8,,2001-1-1,93.7,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,amazing crystal female masturbation AMF012,"amazing crystal female masturbation ,sex toys for women, amiga toys","shopping amazing crystal female masturbation at amiga toys, cheap price and free shipping"
AMF013,sex toys for women/20130626161043540.gif,retail female sexy toys masturbation smart vibrating ball g-spot,						<ul class="property">								<li>catalogue: Spot</li>								<li>material:olymers</li>								<li>suitable for :emale</li>								<li>brand:migo toys </li>								<li>dimension:length:cm ffective length:cm max diameter32mm li>								<li>power:2 AA battery li>							</ul>,,19,,2001-1-1,27.5,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys AMF013,"retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys,sex toys for women, amiga toys","shopping retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys at amiga toys, cheap price and free shipping"
AMF014,sex toys for women/20130626161034512.jpg,Jump Egg for fantasty sex experience,						<ul class="property">								<li>catalogue:ump egg</li>								<li>material:oft material:li>								<li>suitable for :emale</li>								<li>brand:miga toys </li>								<li>dimension:8.5cm 3.2cm li>								<li>power:2 AA battery i>								<li>HZ: seven frequence:li>								<li>feature:7 frequence:li>							</ul>,,19,,2001-1-1,22.2,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,Jump Egg for fantasty sex experience AMF014,"Jump Egg for fantasty sex experience,sex toys for women, amiga toys","shopping Jump Egg for fantasty sex experience at amiga toys, cheap price and free shipping"
AMF015,sex toys for women/20130626161045547.jpg,Female masturbation smart ball vibrating g-spot privates exercis,						<ul class="property">								<li>catalogue:ibrating ball</li>								<li>material:ilicon</li>								<li>brand:miga toys </li>								<li>dimension: length:cm iameter1.2cm li>								<li>power:4 LR44 battery i>								<li>HZ:3 frequence:li>								<li>waterproof:00%waterproof:li>							</ul>,,32.3,,2001-1-1,37.4,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,Female masturbation smart ball vibrating g-spot privates exercise dumbbell koro vaginal sex toys AMF015,"Female masturbation smart ball vibrating g-spot privates exercise dumbbell koro vaginal sex toys,sex toys for women, amiga toys","shopping Female masturbation smart ball vibrating g-spot privates exercise dumbbell koro vaginal sex toys at amiga toys, cheap price and free shipping"
AMF016,sex toys for women/20130626161028493.jpg,Jump Egg for fantasty female masturbation,						<ul class="property">								<li>catalogue:enilingus </li>								<li>material:enior plastic</li>								<li>suitable for :emale</li>								<li>brand:miga toys </li>								<li>dimension:13cm li>								<li>power:7A battery G13 battery i>								<li>HZ:6 frequence:li>								<li>feature:remote control waterproof:easy carry </li>								<li>waterproof:aterproof</li>							</ul>,,85.7,,2001-1-1,94.9,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,Jump Egg for fantasty female masturbation AMF016,"Jump Egg for fantasty female masturbation,sex toys for women, amiga toys","shopping Jump Egg for fantasty female masturbation at amiga toys, cheap price and free shipping"
AMF017,sex toys for women/20130626161039526.jpg,"new hot G-Spot Vibrator, sex toys for women, Female masturbation",						<ul class="property">								<li>material:oft silica</li>								<li>suitable for :emale</li>								<li>brand:migo toys </li>								<li>dimension:length:cm iameter3cm li>								<li>feature:for finger or dick :li>								<li>waterproof:all waterproof:li>							</ul>,,10.7,,2001-1-1,15.1,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,"new hot G-Spot Vibrator, sex toys for women, Female masturbation dildo AMF017","new hot G-Spot Vibrator, sex toys for women, Female masturbation dildo,sex toys for women, amiga toys","shopping new hot G-Spot Vibrator, sex toys for women, Female masturbation dildo at amiga toys, cheap price and free shipping"
AMF018,sex toys for women/20130626161048557.jpg,jump egg for desired women ,						<ul class="property">								<li>catalogue:ump egg</li>								<li>material:oft silica</li>								<li>suitable for :emale</li>								<li>brand:miga toys </li>								<li>dimension:diameter 3cm total length:m for sex part length:m /li>								<li>power:3 AAA att</li>								<li>HZ:7frequence:brator</li>			ery 				</ul>,,19,,2001-1-1,27.6,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,jump egg for desired women AMF018,"jump egg for desired women ,sex toys for women, amiga toys","shopping jump egg for desired women at amiga toys, cheap price and free shipping"
AMF019,sex toys for women/20130626161040533.jpg,small yellow banana jump egg ,						<ul class="property">								<li>catalogue:ump egg</li>								<li>material:soft material:li>								<li>suitable for :emale</li>								<li>brand:miga toys </li>								<li>dimension:8.5cm .2cm li>								<li>power:2 AA battery i>								<li>HZ:7frequence:brator </li>							</ul>,,19,,2001-1-1,21.3,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,small yellow banana jump egg AMF019,"small yellow banana jump egg ,sex toys for women, amiga toys","shopping s mall yellow banana jump egg at amiga toys, cheap price and free shipping"
AMF020,sex toys for women/20130626161036514.jpg,retail female sexy toys masturbation smart vibrating ball g-spot,						<ul class="property">								<li>catalogue:G Spot</li>								<li>material:ABSplastic</li>								<li>suitable for :male</li>								<li>brand:swedenlelo</li>								<li>dimension:lengenth 19.5 cm iameter3-5cm li>								<li>warrant:1 year </li>								<li>waterproof:yes</li>	 						</ul>,,69.2,,2001-1-1,73.7,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,"retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys AMF020
","retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys
,sex toys for women, amiga toys","shopping retail female sexy toys masturbation smart vibrating ball g-spot dumbbell koro vaginal sex toys at amiga toys, cheap price and free shipping"
