v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
Bustiers Corsets 093,sexylingerie-us/sexylingerie/5135-4.jpg,Purple Ruffle Lace Strapless with G-string,"Product Name: <strong>Purple Ruffle Lace Strapless with G-string</strong><br>
Colors: Purple/White<br>
Sizes: One Size Fits Most<br>
Materials: Lace+Acrylic<br>
Feature: Strapless corset with lace ruffled edges, side zipper closure, lace-up back and matching G-string.",,28,,,48,,,,488,,Bustiers Corsets,,,,,,,--none--,1,0,1,0,1,0,,,
Bustiers Corsets 094,sexylingerie-us/sexylingerie/5136.jpg,Ruffle Lace Corset Set With G-string,"Product Name: <strong>Ruffle Lace Corset Set With G-string</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Ruffle Lace Corset Set With G-string.",,28,,,48,,,,488,,Bustiers Corsets,,,,,,,--none--,1,0,1,0,1,0,,,
Bustiers Corsets 095,sexylingerie-us/sexylingerie/5137-2.jpg,Red Lattice Ribbon Corset with G-string,"Product Name: <strong>Red Lattice Ribbon Corset with G-string</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: Lace+Acrylic<br>
Feature: Red Lattice Ribbon Corset with G-string.",,28,,,48,,,,488,,Bustiers Corsets,,,,,,,--none--,1,0,1,0,1,0,,,
Bustiers Corsets 096,sexylingerie-us/sexylingerie/5138.jpg,Green Lattice Ribbon Corset with G-string,"Product Name: <strong>Green Lattice Ribbon Corset with G-string</strong><br>
Colors: Black/Green<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ satin<br>
Feature: Green Lattice Ribbon Corset with G-string.",,28,,,48,,,,488,,Bustiers Corsets,,,,,,,--none--,1,0,1,0,1,0,,,
Bustiers Corsets 097,sexylingerie-us/sexylingerie/5139.jpg,Cherry Fashion Corset Set With G-string,"Product Name: <strong>Cherry Fashion Corset Set With G-string</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Cherry Fashion Corset Set With G-string.",,28,,,48,,,,488,,Bustiers Corsets,,,,,,,--none--,1,0,1,0,1,0,,,
Bustiers Corsets 098,sexylingerie-us/sexylingerie/5140.jpg,Stunning Low Cut Curve Corset,"Product Name: <strong>Stunning Low Cut Curve Corset</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Faux Feather<br>
Feature: This corset has a stunning low cut curve on the bust with a lace design giving you that erotic and sexy look.",,28,,,48,,,,488,,Bustiers Corsets,,,,,,,--none--,1,0,1,0,1,0,,,
Bustiers Corsets 099,sexylingerie-us/sexylingerie/5141.jpg,Classic Ribbon Under Corset with G-string,"Product Name: <strong>Classic Ribbon Under Corset with G-string</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Classic Ribbon Under Corset with G-string.",,28,,,48,,,,488,,Bustiers Corsets,,,,,,,--none--,1,0,1,0,1,0,,,
Bustiers Corsets 100,sexylingerie-us/sexylingerie/5142.jpg, Blue Satin Overbust Corset,"Product Name: <strong>Blue Satin Overbust Corset</strong><br>
Colors: White/Blue<br>
Sizes: One Size Fits Most<br>
Materials: Satin Silk<br>
Feature: The new addition in our selection, as seen in pics elegent unique design overbust authentic corset.",,28,,,48,,,,488,,Bustiers Corsets,,,,,,,--none--,1,0,1,0,1,0,,,
Bustiers Corsets 101,sexylingerie-us/sexylingerie/5144-3.jpg,Stunning Strap Leather Corset,"Product Name: <strong>Stunning Strap Leather Corset</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ satin<br>
Feature: This underbust bust leather corset is a very daring and individual corset that has a very provocative look and feel and is available in stunning high quality leather with shoulder straps. This breathtaking model has proved extremely popular, particularly as an introductory corset for first-time buyers.",,28,,,48,,,,488,,Bustiers Corsets,,,,,,,--none--,1,0,1,0,1,0,,,
Bustiers Corsets 102,sexylingerie-us/sexylingerie/5147-1.jpg,Turquoise Polka Dot Front Shot Corest With G-string,"Product Name: <strong>Turquoise Polka Dot Front Shot Corest With G-string</strong><br>
Colors: Black/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Turquoise Polka Dot Front Shot Corest With G-string.",,28,,,48,,,,488,,Bustiers Corsets,,,,,,,--none--,1,0,1,0,1,0,,,
